id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
265607,Sunny Spacious Sardenya free WiFi - HUTB-015374,1367370,Karen,Eixample,el Fort Pienc,41.39794663569296,2.181347223788778,Entire home/apt,175,3,39,2018-05-21,0.51,3,306
267816,Luxury Yacht Barcelona Port Olimpic,1404293,Sergio,Ciutat Vella,el Barri Gòtic,41.379003537416516,2.1832685507794873,Entire home/apt,900,2,16,2018-06-07,0.21,2,348
267873,"COOL, NICE AND CENTRAL XL ROOM",586787,Carmín,Eixample,el Fort Pienc,41.399399317738265,2.180213343963783,Private room,35,3,82,2018-09-25,1.03,2,242
268017,Cosy apartment 3 bedrooms,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39389949834166,2.171539186721286,Entire home/apt,193,2,7,2018-08-17,0.09,13,316
268022,Charming 3 bedrooms apartment,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39288310327069,2.1698691904876024,Entire home/apt,193,2,5,2018-07-15,0.23,13,311
268417,Cozy Room near the Center. 2 línes underg.Eixample,1406951,Salva,Eixample,la Nova Esquerra de l'Eixample,41.37687403743666,2.1497931213068013,Private room,36,2,160,2018-09-18,2.62,1,257
269467,Sunny and quiet Loft next to Sagrada Familia,1411775,Jeremies,Eixample,la Sagrada Família,41.403381520912,2.1768521661002818,Entire home/apt,110,5,22,2018-10-01,2.33,2,345
270050,Double Room in El vaixell de paper,1414100,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384660156154446,2.180001899114807,Private room,48,1,373,2018-09-22,4.46,2,108
270564,CityCenter - Single - FreeWIFI,1363244,David,Ciutat Vella,el Raval,41.38210350351128,2.1640012669407978,Private room,32,2,91,2018-09-12,1.10,2,62
271996,GR Apartment near Sagrada Familia,155686,Sonia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.402793752201475,2.1661166967555934,Entire home/apt,51,31,13,2018-08-15,0.16,3,286
272282,Exquisito apartamento con espacios abiertos y luz,1425070,Mar,Eixample,la Nova Esquerra de l'Eixample,41.38237209592193,2.1576861350299636,Entire home/apt,290,3,223,2018-10-03,2.92,1,210
273229,Confortable and very well located,1429552,Marta,Eixample,Sant Antoni,41.3770419811442,2.1578248958243815,Entire home/apt,72,4,112,2018-09-29,1.44,1,139
273932,Oriental Design apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.39052975675623,2.157938770965757,Entire home/apt,100,3,121,2018-09-15,1.49,40,61
274501,Modern Luxury 1BR apt Pg de Gràcia,1435464,Jaume,Eixample,la Dreta de l'Eixample,41.3891713089566,2.1684438633094483,Entire home/apt,65,180,0,,,23,365
275326,1BR on Pg de Gràcia - Gran Via ,1435464,Jaume,Eixample,la Dreta de l'Eixample,41.391088118823596,2.1682094732200508,Entire home/apt,58,60,0,,,23,365
275336,Charming 3BR just off Gran Via,1435464,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.38294248092617,2.1572830472671094,Entire home/apt,130,3,69,2018-10-09,0.92,23,317
275346,Sunny terrace penthouse by Camp Nou Free Nespresso,1435464,Jaume,Sarrià-Sant Gervasi,Sarrià,41.39240210706577,2.1231418807966023,Entire home/apt,215,3,33,2018-08-28,0.43,23,343
275350,3BR/2Baths Apt. next to Liceu Theatre on La Rambla,1435464,Jaume,Ciutat Vella,el Raval,41.37959604590676,2.1735244036450734,Entire home/apt,100,32,45,2018-03-30,0.80,23,323
275889,La Rambla Zen 1BR apt in Center,1435464,Jaume,Ciutat Vella,el Raval,41.38191313662366,2.171401385488505,Entire home/apt,72,32,8,2016-05-18,0.10,23,170
276324,COMFORTABLE IN GRACE APARTMENT ,1443815,Francisca,Gràcia,la Vila de Gràcia,41.40098467675873,2.1608537391778695,Entire home/apt,106,5,36,2018-09-04,0.46,1,321
276527,Nice rustic apartament - Parc Güell,1444707,Jesus,Gràcia,el Coll,41.42026682459485,2.1487289205448974,Entire home/apt,60,2,254,2018-10-07,3.13,2,267
279439,sociable apartment in Raval 3,1457147,Piero,Ciutat Vella,el Raval,41.378894432759324,2.1731405067952285,Private room,25,2,108,2018-09-12,1.34,3,50
281978,Big Private Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39110933471866,2.1667701017205254,Private room,45,5,96,2018-09-15,1.16,5,163
281985,Medium Sise Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39316111618392,2.1655873130720726,Private room,30,5,127,2018-09-16,1.54,5,73
282679,"Charming Penthouse,two amazing terraces",1354169,Valentin,Eixample,Sant Antoni,41.38033932732937,2.15823096128782,Entire home/apt,225,4,13,2018-08-17,0.17,3,343
283231,FANTASTIC20m2TerraceVIEW-@800m BEACH/BORN/GOTIC,1475411,Francesco,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39120739615286,2.1866475354859727,Entire home/apt,85,1,136,2018-10-07,1.68,1,270
286105,Room at Gran Via Barcelona Spain,1489008,Anne Li,Eixample,el Fort Pienc,41.40033750424132,2.1830015044369064,Private room,40,30,1,2014-06-03,0.02,1,263
287294,Sailing Dreams Barcelona!,1174446,Sailing Dreams,Ciutat Vella,la Barceloneta,41.366009808605845,2.1870864245184527,Entire home/apt,196,3,38,2018-05-08,0.48,1,229
288034,pb1 WITH TERRACE QUIET & HAPPY FLAT,1447144,Jaesse,Eixample,la Nova Esquerra de l'Eixample,41.38790583375997,2.150640761553994,Entire home/apt,70,1,14,2018-07-09,0.18,53,144
289405,MAGIC ROOM IN GÒTIC *1! CENTRE!,1503151,Laia,Ciutat Vella,el Barri Gòtic,41.381780779837435,2.174632710038539,Private room,25,32,5,2017-08-14,0.06,84,145
289600,MAGIC ROOM GOTIC * 2! CITY CENTRE!,1503151,Laia,Ciutat Vella,el Barri Gòtic,41.38295993846727,2.1741142406115164,Private room,30,32,1,2014-06-30,0.02,84,251
289616,MAGIC ROOM CITY CENTER! * GÒTIC 5!,1503151,Laia,Ciutat Vella,el Barri Gòtic,41.383728793881524,2.1741186725512023,Private room,25,32,2,2018-02-22,0.02,84,251
289761,MAGIC ROOM GOTIC * 6! CITY CENTRE!,1503151,Laia,Ciutat Vella,el Barri Gòtic,41.38292266074779,2.1742157390533343,Private room,25,32,0,,,84,101
290035,SINGLE ROOM HAPPY FLAT EXC LOCATION,1505426,Rodrigo,Eixample,la Nova Esquerra de l'Eixample,41.37831730233922,2.1527900347838154,Private room,23,4,147,2018-09-27,1.89,1,30
290592,Views SagradaFamilia + metro + WIFI,1377744,Esther & Gemma,Eixample,la Sagrada Família,41.41087199634061,2.176443184927765,Entire home/apt,69,4,186,2018-10-07,2.36,2,331
292208,Amazing Room with Private Bathroom in Downtown!!,1145258,Fabiola,Sant Martí,el Parc i la Llacuna del Poblenou,41.39230336883139,2.185897247901681,Private room,35,3,28,2017-07-16,0.36,1,343
295200,Gaudi view´s Attic with private terrace,612665,Oscar,Gràcia,la Vila de Gràcia,41.40771327843394,2.159874890876633,Entire home/apt,80,3,122,2018-09-03,1.49,7,241
296287,Nice room in Barcelona Gòtic (3),1503151,Laia,Ciutat Vella,el Barri Gòtic,41.3829534038103,2.174840595892582,Private room,25,32,2,2012-08-12,0.03,84,109
296548,"GREAT ROOM A/C, WIFI & PRIV. TOILET",1529743,Luiz & Luisa,Sant Martí,Provençals del Poblenou,41.409839422550775,2.203523181073478,Private room,30,2,16,2016-09-03,0.20,1,364
297066,"3 rooms, 2 bathrooms in the touristic city centre",1541784,Aga,Sants-Montjuïc,el Poble Sec,41.373360422612784,2.1699726089822673,Entire home/apt,126,1,457,2018-10-03,5.68,1,344
302179,Cozy apartment in the city center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.385191643124514,2.161048736670333,Entire home/apt,90,3,117,2018-09-23,1.55,40,59
305213,PLATANEROS - BRIGHT CENTRAL APT,1570247,Irene,Eixample,Sant Antoni,41.376685677190665,2.1653231106262947,Entire home/apt,105,5,216,2018-09-22,2.81,1,156
307118,"El Faro, a landing in Barcelona 1",1580542,Andrea,Horta-Guinardó,el Guinardó,41.416959740415535,2.178115448105491,Private room,20,2,100,2018-10-08,1.23,3,323
308166,"ARTIST HOUSE IN DOWNTOWN, GAUDI, LIGHT SUN",1561612,Carlos,Eixample,la Dreta de l'Eixample,41.392531386778074,2.1588833172688306,Entire home/apt,145,3,137,2018-10-09,1.71,1,14
315769,Sagrada Familia vintage apartment,1994100,Marcello,Eixample,la Sagrada Família,41.40577117579789,2.1732411948227295,Entire home/apt,75,3,11,2018-09-19,0.14,3,317
318624,EL FARO a wonderful relaxing place3,1580542,Andrea,Horta-Guinardó,el Guinardó,41.41898558079289,2.1777909094972583,Private room,20,1,156,2018-10-08,1.93,3,335
318635,EL FARO a wonderful relaxing place2,1580542,Andrea,Horta-Guinardó,el Guinardó,41.41850546682022,2.1795425949659952,Private room,20,2,77,2018-09-21,0.96,3,342
318865,A penthouse two terraces in Gracia,1608447,Carla,Gràcia,la Vila de Gràcia,41.400484635133644,2.1579969652645454,Entire home/apt,105,3,161,2018-10-07,2.07,1,98
320506,The Loft Barcelona,1642180,The Loft,Sants-Montjuïc,el Poble Sec,41.3718594431071,2.168032435366937,Entire home/apt,99,4,45,2018-09-23,0.56,1,294
323854,Casa Sagrada Familia Bcn Doubleroom,1657312,Alberto,Eixample,la Sagrada Família,41.406575309434366,2.175493679482181,Private room,30,1,21,2014-07-29,0.26,1,0
324726,lets go downtown barcelona,1661612,Roberto,Ciutat Vella,el Barri Gòtic,41.37966033563786,2.175074850963481,Entire home/apt,71,32,11,2014-08-31,0.21,1,7
327133,Cozy Double Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39308801748607,2.1673790179288406,Private room,28,6,147,2018-09-24,1.82,5,151
330248,GREAT  DOUBLE ROOM WI FI CASANOVA,880805,Miguel,Eixample,Sant Antoni,41.38295502269454,2.1627543275802994,Private room,50,2,11,2015-08-07,0.14,1,365
330766,Urquinaona Charming and Centric,1687524,Virginia,Eixample,la Dreta de l'Eixample,41.39074278115514,2.1730602092823776,Entire home/apt,120,4,169,2018-07-06,2.15,1,55
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.3983058164785,2.1717409291143914,Entire home/apt,111,2,318,2018-10-07,3.96,7,340
331026,Small basic room in a nice apt,440881,Lee,Eixample,Sant Antoni,41.378497299219774,2.161321278307359,Private room,23,4,142,2018-09-25,1.80,2,132
333190,Betwn Sagrada Fam. & the Beach! Sgl -Dbl Room B&B,1697782,Jóse,Eixample,el Fort Pienc,41.401204931569005,2.181392389815504,Private room,18,3,168,2018-10-01,2.18,3,6
335861,MODERN LOFT NEXT TO THE BEACH,1221038,Mar,Sant Martí,el Poblenou,41.405043750102756,2.2038406444821947,Entire home/apt,95,1,70,2018-09-23,0.92,2,189
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.391806634062256,2.192632619325474,Entire home/apt,95,3,3,2017-03-13,0.06,7,0
342641,Apartment in villa with garden&pool,1738696,Estela,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42881803227439,2.1012318466323756,Entire home/apt,90,2,59,2018-09-24,0.96,1,310
343622,Spacious loft nearby pl. España ,1743695,Michel,Sants-Montjuïc,Hostafrancs,41.37650150156256,2.1438476004630114,Entire home/apt,115,4,73,2018-09-19,1.67,1,340
343859,LOVELY 2 BD WIFI GRACIA,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40003625772373,2.1631840096228654,Entire home/apt,137,3,6,2018-03-03,0.12,17,337
343861,1BD FLAT WITH WIFI & AC IN GRACIA,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40219288343134,2.163113285939725,Entire home/apt,95,3,10,2017-10-04,0.25,17,330
343864,3 BD APT IN THE HEART OF GRACIA,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40655847630313,2.157316108363439,Entire home/apt,139,3,6,2018-07-04,0.11,17,294
343866,COSY 1BD WIFI GRACIA CENTRE VIRREIN,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40544863977827,2.157194930713743,Entire home/apt,89,3,24,2018-09-24,0.36,17,300
346018,Room in a flat with Barcelona best view!,1753990,Filippo,Sant Martí,el Parc i la Llacuna del Poblenou,41.391957023188056,2.1878448736765583,Private room,60,2,14,2018-10-02,0.18,2,354
348081,Room @ Sagr. Familia Bathroom +WiFi,1764288,Henry,Eixample,la Dreta de l'Eixample,41.40022344720413,2.1723318057396934,Private room,39,2,241,2018-10-08,3.00,1,287
351395,Charming Garden House Apt 3BR Apt,1435464,Jaume,Eixample,el Fort Pienc,41.39362128461994,2.1818332780991048,Entire home/apt,125,3,19,2018-09-02,0.29,23,347
352686,Loft duplex penhouse in Gothic area,1785978,Joan,Ciutat Vella,el Barri Gòtic,41.376559256792454,2.1784482749288143,Private room,48,3,225,2018-09-10,2.86,1,3
352772,Elegant Centric Attic WIFI Car Park ,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38083957526111,2.150472897205777,Entire home/apt,145,2,70,2018-09-24,1.25,1,350
353640,Great Apartment in Heart of Born,1791076,Martini,Ciutat Vella,el Barri Gòtic,41.38109405107643,2.1785486711045623,Entire home/apt,110,2,81,2018-09-23,1.49,2,295
357576,"Authentic Vintage Home ¨El patio de Gràcia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.39994103712445,2.152110113637779,Entire home/apt,74,32,156,2018-09-16,2.04,2,281
357958,Private terrace and bathroom & WiFi,1809119,Katja,Eixample,l'Antiga Esquerra de l'Eixample,41.387361854912726,2.1554681601385455,Private room,52,1,98,2018-09-17,1.44,1,28
359196,Central&new PENTHOUSE with TERRACE!,1817722,Augusta,Sants-Montjuïc,el Poble Sec,41.3746015361311,2.1697875717699286,Entire home/apt,70,31,24,2018-09-01,0.31,2,269
359277,HABITACION CON BALCON EN RAMBLAS 2,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.37769260871999,2.1776161853702964,Private room,40,2,119,2018-10-05,1.50,3,262
359841,"BacRou, design loft near the sea",1820272,Rosa,Sant Martí,el Poblenou,41.40330699984049,2.209290688668104,Entire home/apt,60,2,235,2018-09-23,3.05,6,237
363601,stylish flat in barcelona center,1837053,Ayal,Ciutat Vella,el Raval,41.377805019736954,2.1734529406078256,Entire home/apt,60,31,26,2018-08-23,0.35,10,122
363739,small single/double room in Barcelo,1837622,Idoya,Sants-Montjuïc,la Bordeta,41.36961019044945,2.1384738931417466,Private room,40,2,45,2018-06-17,0.66,1,3
364030,"Amazing views, centric apt w/terrac",1839136,Mires,Eixample,Sant Antoni,41.37559637660309,2.1612669251709424,Entire home/apt,125,3,228,2018-09-17,2.85,1,272
365147,"Sunny double room, central location",440881,Lee,Eixample,Sant Antoni,41.37818111632034,2.159669249078752,Private room,39,3,112,2018-09-26,1.49,2,317
365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.379770432501516,2.1549476740815865,Entire home/apt,113,3,46,2018-08-05,0.61,4,259
370665,vig HAPPY APARTMENT IN EL BORN,1447144,Jaesse,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38457736276715,2.181175602935604,Entire home/apt,60,32,0,,,53,365
374491,ROOM WITH A BALCONY IN RAMBLAS 1,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.378215657153106,2.1779816629079845,Private room,25,2,111,2018-09-23,1.41,3,278
374561,HABITACION BAÑO PRIVADO EN RAMBLAS,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.377440436456,2.177758067262054,Private room,55,2,99,2018-10-08,1.27,3,355
375961,CENTRIC APARTMENT WITH HUGE TERRACE,1890337,Maribel,Eixample,la Dreta de l'Eixample,41.398102837902385,2.162339804684219,Entire home/apt,77,3,62,2018-10-06,0.93,2,240
377161,Rustic apartment Parc Guell II,1444707,Jesus,Gràcia,el Coll,41.41894527421235,2.1492800835774637,Entire home/apt,60,2,263,2018-09-16,3.34,2,261
378998,PRECIOSA Y ACOGEDORA HABITACIÓN ,1903257,Flor,Nou Barris,Vilapicina i la Torre Llobeta,41.42617589306357,2.1742331404397732,Private room,20,1,0,,,1,0
379868,INCREDIBLE VIEW front Sagrada Familia+PRIV.BALCONY,1906952,Khris,Eixample,la Sagrada Família,41.40641743284794,2.170925087807034,Private room,55,3,249,2018-09-21,3.22,2,214
380400,"Impeccable Cozy Apartment w/ AC, Netflix",865887,Tim,Ciutat Vella,la Barceloneta,41.38003309462401,2.1883145358236837,Entire home/apt,169,2,81,2018-09-23,1.09,3,222
380421,Double room with a balcony,1414100,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38437405627326,2.179998205183604,Private room,48,1,337,2018-09-18,4.24,2,147
380903,Bailen II - terrace in the Eixample,1725307,Barcelona,Eixample,la Dreta de l'Eixample,41.39655516843152,2.173657226884141,Entire home/apt,75,30,7,2018-09-18,0.09,2,251
382000,Homely Apartment in Sagrada Família - 4 bedrooms,1915191,Montserrat,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40699514806849,2.1682286673787052,Entire home/apt,110,3,144,2018-10-07,1.85,1,327
384063,nap2 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT,1447144,Jaesse,Eixample,la Dreta de l'Eixample,41.39606274112092,2.176051903260981,Entire home/apt,90,2,7,2014-10-19,0.09,53,173
384155,Barcelona Center Beach Top Design,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333013137488,2.1812476187991474,Entire home/apt,64,32,68,2018-09-27,0.88,1,299
384426,Excellent room in duplex apartment,1924729,Jana,Gràcia,la Vila de Gràcia,41.405807667279184,2.162322570504056,Private room,40,3,55,2018-10-07,0.69,1,350
384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38854785986336,2.1694211044107283,Entire home/apt,160,4,48,2018-09-23,0.61,8,180
384867,A PERFECT DOUBLE ROOM  BCN CENTER,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38776913294323,2.1625180966577386,Private room,23,2,187,2018-09-17,2.42,2,54
385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Leyre,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38178769435314,2.18178738598726,Entire home/apt,234,2,156,2018-09-20,1.96,22,159
385728,"YOUR SUITE  ROOM LIGHTFULL PRIVATE BATH, CENTER AC",1930520,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38474204678765,2.1825176540719338,Private room,61,4,105,2018-09-25,1.61,1,348
393717,Cosy apartment near Las Ramblas,1968590,Manel,Ciutat Vella,el Raval,41.37888415952803,2.1674368154827657,Entire home/apt,105,2,233,2018-10-08,3.03,1,317
394692,A PERFECT ROOM FOR RENT CENTER BCN,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.387835582969146,2.1611941372689105,Private room,25,2,254,2018-09-05,3.26,2,129
395050,COLORFUL AND COZY FLAT IN BARCELONAS COOLEST AREA!,1780871,Tanner,Ciutat Vella,el Raval,41.38068725883197,2.168590881723331,Entire home/apt,28,31,191,2018-10-06,2.41,1,287
401481,Centric Apartment in Barcelona,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.391863958241,2.172399849519286,Private room,38,2,288,2018-09-25,3.64,2,307
401990,LARGE ROOM in a COOL STREET!!,2006133,Bruce,Eixample,l'Antiga Esquerra de l'Eixample,41.38962326919838,2.1613739176319937,Private room,50,2,75,2018-09-07,0.97,2,339
402633,BARCELONA CITY CENTRE CHARM,2009370,Elena,Sants-Montjuïc,el Poble Sec,41.37424402145468,2.1704441154670446,Entire home/apt,250,3,158,2018-09-23,2.62,4,108
402657,"Central, Sunny & Charming + Wifi",1117598,Amanda & Karl,Sants-Montjuïc,el Poble Sec,41.37360235503115,2.159336603178412,Entire home/apt,75,3,182,2018-09-18,2.43,1,96
408127,Petite chambre confortable,2032512,Magali,Eixample,Sant Antoni,41.375779402643005,2.165373475731863,Private room,25,3,2,2016-11-01,0.08,1,166
408599,Charming 3bedroom flat with balcony,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.37449663300324,2.1583002970861127,Entire home/apt,75,1,262,2018-10-02,3.31,1,316
410159,Barcelona Center 7 people Apartment,2041901,Dani,Eixample,el Fort Pienc,41.399465089654065,2.1758088092214005,Entire home/apt,125,3,81,2018-09-23,1.03,14,353
414786,Centric Double Room-Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39154219876492,2.1676618527760967,Private room,28,6,132,2018-09-20,1.67,5,66
415848,"2 br, walking distance to ev-thing Cozy Space",865887,Tim,Eixample,la Nova Esquerra de l'Eixample,41.38322927464946,2.1439604771986223,Entire home/apt,195,4,56,2016-07-31,0.72,3,268
415892,October promo: 6x5. Modernist flat,366654,Arian Watermelon Barcelona!,Eixample,la Dreta de l'Eixample,41.39013741756514,2.176299264142361,Entire home/apt,460,2,56,2018-04-25,0.72,9,365
